DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
2024-05-27 23:00:00,5733,4636,686,469,2081,359,990,0,52
2024-05-28 00:00:00,5395,4522,685,628,1851,355,952,0,53
2024-05-28 01:00:00,5196,4128,687,431,1794,348,821,0,49
2024-05-28 02:00:00,5222,4109,685,412,1703,362,898,0,49
2024-05-28 03:00:00,5114,3895,686,361,1481,362,957,0,49
2024-05-28 04:00:00,5195,3909,687,334,1490,366,982,0,51
2024-05-28 05:00:00,5215,3923,685,318,1522,366,980,0,51
2024-05-28 06:00:00,5663,4020,688,210,1684,356,1012,20,51
2024-05-28 07:00:00,6115,4238,683,171,1880,338,1019,91,55
2024-05-28 08:00:00,6458,4594,686,128,2155,330,1004,237,54
2024-05-28 09:00:00,6422,4598,684,101,2073,324,894,464,54
2024-05-28 10:00:00,6193,4333,684,88,1663,326,928,587,55
2024-05-28 11:00:00,5979,4406,685,57,1652,319,986,648,55
2024-05-28 12:00:00,5849,4450,686,45,1566,319,965,813,54
2024-05-28 13:00:00,5936,4434,685,70,1584,318,981,739,55
2024-05-28 14:00:00,5795,4393,686,125,1516,319,926,765,54
2024-05-28 15:00:00,5714,4201,686,225,1395,310,802,728,54
2024-05-28 16:00:00,5641,4064,685,279,1340,310,788,607,53
2024-05-28 17:00:00,5774,4090,687,204,1448,306,833,557,54
2024-05-28 18:00:00,6104,4389,684,218,1857,356,849,368,55
2024-05-28 19:00:00,6415,4627,688,167,2387,356,859,118,50
2024-05-28 20:00:00,6681,4753,686,124,2475,377,1016,22,50
2024-05-28 21:00:00,6939,4692,686,110,2461,373,1009,0,52
2024-05-28 22:00:00,6451,4564,687,93,2317,395,1021,0,51
2024-05-28 23:00:00,5873,4473,685,89,2266,363,1019,0,51
2024-05-29 00:00:00,5419,4312,685,78,2132,356,1014,0,49
2024-05-29 01:00:00,5244,4047,684,101,1871,358,988,0,47
2024-05-29 02:00:00,5188,3824,686,109,1635,363,986,0,46
2024-05-29 03:00:00,5060,3664,684,103,1496,356,980,0,46
2024-05-29 04:00:00,5119,3669,684,87,1502,364,989,0,45
2024-05-29 05:00:00,5178,3772,686,66,1603,378,994,0,42
2024-05-29 06:00:00,5572,4159,685,74,1925,394,1013,25,42
2024-05-29 07:00:00,6166,4599,688,61,2298,371,1025,110,44
2024-05-29 08:00:00,6457,4558,687,36,2165,377,992,255,44
2024-05-29 09:00:00,6367,4623,646,29,2117,374,998,412,45
2024-05-29 10:00:00,6223,4552,655,90,1748,457,966,585,44
2024-05-29 11:00:00,6031,4583,659,225,1529,519,962,644,44
2024-05-29 12:00:00,5873,4615,649,242,1517,591,956,615,43
2024-05-29 13:00:00,5962,4684,667,248,1539,590,960,637,41
2024-05-29 14:00:00,6000,4615,671,76,1642,571,998,610,44
2024-05-29 15:00:00,6119,4685,676,78,1769,639,1014,462,42
2024-05-29 16:00:00,6021,4709,672,69,1883,698,979,363,42
2024-05-29 17:00:00,6020,4900,682,118,2002,765,1007,282,44
2024-05-29 18:00:00,6312,5406,681,336,2410,759,997,177,44
2024-05-29 19:00:00,6581,5293,681,194,2575,812,930,54,42
2024-05-29 20:00:00,6768,5303,682,153,2722,746,951,5,42
2024-05-29 21:00:00,6827,5368,681,99,2767,748,1029,0,41
2024-05-29 22:00:00,6274,5216,683,131,2562,780,1019,0,43
2024-05-29 23:00:00,5717,4779,685,106,2204,739,1004,0,43
2024-05-30 00:00:00,5362,4603,687,122,2015,729,1009,0,42
2024-05-30 01:00:00,5217,4411,687,166,1802,726,994,0,39
2024-05-30 02:00:00,5092,4396,688,176,1769,737,987,0,39
2024-05-30 03:00:00,5071,4144,686,128,1528,739,1021,0,44
2024-05-30 04:00:00,5121,4143,687,71,1590,741,1010,0,45
2024-05-30 05:00:00,5158,4219,684,31,1713,735,1007,2,48
2024-05-30 06:00:00,5599,4487,685,24,1904,753,1032,37,51
2024-05-30 07:00:00,6234,4844,687,10,2196,731,1025,140,54
2024-05-30 08:00:00,6384,4989,687,8,2174,722,1018,324,57
2024-05-30 09:00:00,6192,4949,674,3,2074,663,1002,475,57
2024-05-30 10:00:00,5966,5045,649,1,2060,662,981,635,55
2024-05-30 13:00:00,5745,4906,673,51,1557,652,988,931,55
2024-05-30 14:00:00,5650,4728,669,77,1543,587,988,811,51
2024-05-30 15:00:00,5711,4682,657,111,1553,583,985,738,54
2024-05-30 16:00:00,5722,4779,677,214,1541,707,978,605,55
2024-05-30 17:00:00,5744,4586,684,321,1492,695,818,520,55
2024-05-30 18:00:00,6017,5175,683,316,2210,735,835,335,57
2024-05-30 19:00:00,6349,5265,682,360,2342,770,920,132,56
2024-05-30 20:00:00,6583,5255,685,412,2299,777,1007,21,54
2024-05-30 21:00:00,6773,5362,684,512,2320,763,1025,3,54
2024-05-30 22:00:00,6424,5424,683,589,2275,776,1048,0,55
2024-05-30 23:00:00,5903,5436,690,713,2216,760,1001,0,55
2024-05-31 00:00:00,5470,5259,695,828,1955,756,973,0,52
2024-05-31 01:00:00,5270,5004,694,793,1747,753,967,0,51
2024-05-31 02:00:00,5099,4656,694,695,1485,751,977,0,50
2024-05-31 03:00:00,5008,4513,692,560,1477,755,979,0,50
2024-05-31 04:00:00,5071,4399,696,399,1505,756,993,0,51
2024-05-31 05:00:00,5077,4290,692,275,1528,756,988,0,51
2024-05-31 06:00:00,5374,4394,692,181,1796,752,889,32,50
2024-05-31 07:00:00,5915,4533,694,102,1956,713,821,192,53
2024-05-31 08:00:00,5998,4940,692,41,1998,720,971,465,52
2024-05-31 09:00:00,5824,5057,672,34,1895,718,959,726,52
2024-05-31 10:00:00,5664,5228,650,58,1913,713,906,939,48
2024-05-31 11:00:00,5397,5348,679,106,1843,701,931,1039,48
2024-05-31 12:00:00,5322,5103,681,169,1593,676,841,1093,46
2024-05-31 13:00:00,5400,5140,683,308,1570,694,845,989,50
2024-05-31 14:00:00,5489,5241,682,456,1568,693,849,942,50
2024-05-31 15:00:00,5598,5392,682,770,1496,686,844,864,50
2024-05-31 16:00:00,5732,5273,681,811,1507,679,848,697,49
2024-05-31 17:00:00,5998,5239,682,765,1589,683,959,504,51
2024-05-31 18:00:00,6220,5374,686,610,1993,686,1051,293,52
2024-05-31 19:00:00,6436,5588,688,444,2491,756,1045,111,52
2024-05-31 20:00:00,6678,5709,689,629,2526,794,1013,7,51
2024-05-31 21:00:00,6790,5946,694,863,2507,813,1018,0,51
2024-05-31 22:00:00,6321,5853,694,1101,2238,785,983,0,52
2024-05-31 23:00:00,5772,5632,695,1155,2045,736,951,0,52
2024-06-01 00:00:00,5456,5535,691,1085,1968,748,992,0,53
2024-06-01 01:00:00,5265,5276,691,1009,1822,738,964,0,50
2024-06-01 02:00:00,5019,4994,693,960,1646,737,911,0,49
2024-06-01 03:00:00,4944,4822,692,775,1643,745,917,0,50
2024-06-01 04:00:00,4909,4623,692,594,1634,739,916,0,50
2024-06-01 05:00:00,4828,4628,699,418,1805,756,901,0,51
2024-06-01 06:00:00,4757,4610,695,338,1865,751,883,26,49
2024-06-01 07:00:00,4823,4485,697,295,1654,736,902,152,47
2024-06-01 08:00:00,5050,4753,690,150,1885,733,934,312,45
2024-06-01 09:00:00,5064,5017,696,100,2018,710,929,516,46
2024-06-01 10:00:00,4844,5233,695,123,1999,656,924,785,49
2024-06-01 11:00:00,4627,5143,692,188,1795,615,886,917,47
2024-06-01 12:00:00,4562,5127,690,216,1710,621,856,987,46
2024-06-01 13:00:00,4643,4663,693,305,1305,620,777,912,49
2024-06-01 14:00:00,4601,4626,692,381,1241,540,745,978,48
2024-06-01 15:00:00,4641,4504,692,472,1184,539,756,812,48
2024-06-01 16:00:00,4828,4610,695,511,1234,658,762,704,45
2024-06-01 17:00:00,5195,4802,692,498,1502,671,788,598,48
2024-06-01 18:00:00,5546,5128,691,521,1934,708,913,312,48
2024-06-01 19:00:00,5835,5357,691,571,2276,769,909,88,50
2024-06-01 20:00:00,5970,5626,693,799,2360,804,912,9,49
2024-06-01 21:00:00,6252,5709,693,904,2388,769,911,0,50
2024-06-01 22:00:00,5911,5587,694,867,2322,770,884,0,50
2024-06-01 23:00:00,5439,5491,691,678,2386,771,920,0,49
2024-06-02 00:00:00,5057,5086,692,716,1988,748,894,0,48
2024-06-02 01:00:00,4771,4678,694,622,1684,750,881,0,49
2024-06-02 02:00:00,4664,4406,690,399,1662,750,856,0,49
2024-06-02 03:00:00,4565,4348,691,428,1593,752,835,0,49
2024-06-02 04:00:00,4499,4267,691,382,1557,750,838,0,50
2024-06-02 05:00:00,4367,4006,692,413,1369,751,727,3,50
2024-06-02 06:00:00,4279,3834,691,352,1235,740,720,49,48
2024-06-02 07:00:00,4315,3902,693,360,1140,698,719,244,47
2024-06-02 08:00:00,4272,4118,692,260,1179,686,731,510,48
2024-06-02 09:00:00,4161,4234,691,228,1194,660,736,678,46
2024-06-02 10:00:00,4106,4511,693,262,1255,651,759,843,45
2024-06-02 11:00:00,4050,5039,693,603,1358,642,751,945,45
2024-06-02 12:00:00,4046,4963,692,697,1198,654,748,929,44
2024-06-02 13:00:00,4082,4893,694,842,1091,631,723,866,46
2024-06-02 14:00:00,4039,4820,691,992,909,623,705,852,45
2024-06-02 15:00:00,4127,4943,691,1082,926,647,730,818,46
2024-06-02 16:00:00,4328,5009,692,1242,939,644,743,704,44
2024-06-02 17:00:00,4571,4899,692,1280,978,656,721,526,44
2024-06-02 18:00:00,4959,5232,690,1425,1324,676,753,316,41
2024-06-02 19:00:00,5330,5438,689,920,2088,732,855,100,48
2024-06-02 20:00:00,5614,5733,691,1027,2267,782,903,13,49
2024-06-02 21:00:00,5916,5527,689,1103,2153,752,785,0,43
2024-06-02 22:00:00,5586,5350,692,1061,2071,738,751,0,37
2024-06-02 23:00:00,5116,5276,692,1006,2064,729,749,0,36
2024-06-03 00:00:00,4730,4945,692,861,1894,728,736,0,35
2024-06-03 01:00:00,4591,4514,693,579,1712,726,763,0,41
2024-06-03 02:00:00,4594,4401,690,437,1690,741,802,0,41
2024-06-03 03:00:00,4578,4414,690,398,1606,773,906,0,40
2024-06-03 04:00:00,4649,4206,693,341,1482,742,907,0,43
2024-06-03 05:00:00,4775,4153,692,210,1564,741,899,2,44
2024-06-03 06:00:00,5272,4039,690,92,1748,593,821,49,44
2024-06-03 07:00:00,5893,4476,690,33,1992,710,875,144,42
2024-06-03 08:00:00,6131,4930,691,26,2141,797,912,319,43
2024-06-03 09:00:00,6026,4989,644,23,1991,772,888,624,46
2024-06-03 10:00:00,5829,5067,655,2,1945,825,739,856,44
2024-06-03 11:00:00,5593,5240,672,13,1914,847,737,1011,45
2024-06-03 12:00:00,5691,5160,678,83,1688,916,736,1014,45
2024-06-03 13:00:00,5860,5446,672,324,1723,978,820,882,45
2024-06-03 14:00:00,6010,5729,652,520,1762,1042,896,810,45
2024-06-03 15:00:00,6302,5951,663,712,1944,1086,915,581,46
2024-06-03 16:00:00,6339,6116,645,860,2074,1085,907,496,46
2024-06-03 17:00:00,6337,6156,669,897,2196,1087,947,310,48
2024-06-03 18:00:00,6673,6134,674,981,2197,1150,946,142,41
2024-06-03 19:00:00,6837,6264,674,991,2492,1047,961,52,42
2024-06-03 20:00:00,6965,6344,673,951,2773,940,946,13,47
2024-06-03 21:00:00,6908,6494,675,1303,2455,1170,843,0,48
2024-06-03 22:00:00,6417,6252,681,1405,2246,1150,723,0,48
2024-06-03 23:00:00,5883,5937,681,994,2284,1142,787,0,48
2024-06-04 00:00:00,5501,5789,680,562,2416,1161,924,0,48
2024-06-04 01:00:00,5308,5387,683,461,2114,1162,923,0,43
2024-06-04 02:00:00,5235,5234,679,235,2198,1160,917,0,44
2024-06-04 03:00:00,5066,5060,680,308,2004,1133,891,0,44
2024-06-04 04:00:00,5268,5038,683,462,1804,1132,912,0,45
2024-06-04 05:00:00,5201,5082,685,756,1605,1125,868,0,45
2024-06-04 06:00:00,5513,5064,683,896,1579,1116,698,42,48
2024-06-04 07:00:00,6092,5473,685,791,1853,1145,761,181,52
2024-06-04 08:00:00,6246,5283,686,724,1925,761,739,394,53
2024-06-04 09:00:00,6066,5270,659,634,1808,759,725,630,54
2024-06-04 10:00:00,6064,5722,663,766,1888,819,730,805,50
2024-06-04 11:00:00,5931,5656,667,596,1838,820,821,863,48
2024-06-04 12:00:00,5945,5782,653,477,1941,902,914,847,47
2024-06-04 13:00:00,6072,5856,671,413,1949,999,906,873,49
2024-06-04 14:00:00,5935,5616,675,261,1879,1004,945,801,49
2024-06-04 15:00:00,5969,5616,675,392,1785,1044,912,759,49
2024-06-04 16:00:00,6109,5569,678,496,1716,1070,920,633,49
2024-06-04 17:00:00,6182,5807,678,462,2138,1053,905,519,50
2024-06-04 18:00:00,6479,5843,680,535,2229,1058,907,380,52
2024-06-04 19:00:00,6665,5722,680,559,2429,1001,884,116,52
2024-06-04 20:00:00,6824,5517,680,481,2479,895,900,22,51
2024-06-04 21:00:00,6910,5797,679,470,2542,1154,902,0,51
2024-06-04 22:00:00,6568,5677,680,342,2492,1173,940,0,52
2024-06-04 23:00:00,6102,5672,679,154,2621,1206,962,0,50
2024-06-05 00:00:00,5541,5289,679,155,2304,1178,923,0,50
2024-06-05 01:00:00,5419,4805,687,211,1765,1172,919,0,50
2024-06-05 02:00:00,5241,4796,686,497,1576,1150,838,0,49
2024-06-05 03:00:00,5183,4881,687,861,1413,1145,725,0,49
2024-06-05 04:00:00,5184,4877,687,1018,1240,1150,734,0,50
2024-06-05 05:00:00,5184,4896,688,1171,1138,1146,702,1,50
2024-06-05 06:00:00,5448,4984,689,937,1385,1156,729,38,48
2024-06-05 07:00:00,5983,5223,686,693,1688,1116,789,197,51
2024-06-05 08:00:00,6111,5179,687,376,2010,771,838,447,49
2024-06-05 09:00:00,6128,5497,687,345,2035,754,939,683,52
2024-06-05 10:00:00,5857,5722,687,315,1951,840,981,893,49
2024-06-05 11:00:00,5756,5363,687,203,1788,824,861,949,48
2024-06-05 12:00:00,5799,5537,685,166,1790,899,950,996,50
2024-06-05 13:00:00,5857,5778,687,235,1795,920,1015,1072,49
2024-06-05 14:00:00,5781,5687,685,291,1738,959,940,1026,48
2024-06-05 15:00:00,5839,5592,686,283,1696,1028,954,891,50
2024-06-05 16:00:00,6126,5750,687,229,1893,1067,1037,795,51
2024-06-05 17:00:00,6284,5924,684,165,2271,1086,1082,581,51
2024-06-05 18:00:00,6594,5903,687,107,2523,1129,1051,349,53
2024-06-05 19:00:00,6743,5682,684,74,2645,1018,1077,129,51
2024-06-05 20:00:00,6949,5590,686,72,2753,942,1055,28,54
2024-06-05 21:00:00,7142,5892,685,105,2776,1202,1072,0,53
2024-06-05 22:00:00,6652,5923,686,108,2780,1210,1085,0,52
2024-06-05 23:00:00,6196,5742,684,144,2605,1217,1037,0,52
2024-06-06 00:00:00,5705,5199,684,286,2108,1151,917,0,52
2024-06-06 01:00:00,5435,5203,685,601,1753,1137,973,0,53
2024-06-06 02:00:00,5217,4942,684,715,1523,1138,829,0,52
2024-06-06 03:00:00,5198,4909,686,551,1635,1141,843,0,51
2024-06-06 04:00:00,5279,5037,685,536,1632,1150,981,0,54
2024-06-06 05:00:00,5233,4997,683,555,1603,1140,960,1,54
2024-06-06 06:00:00,5603,5009,686,564,1620,1136,900,46,54
2024-06-06 07:00:00,6126,5266,687,402,1951,1104,860,206,53
2024-06-06 08:00:00,6335,5427,687,152,2038,1103,924,466,55
2024-06-06 09:00:00,6192,5517,663,64,1907,1091,1002,733,56
2024-06-06 10:00:00,5889,5501,641,73,1765,1070,970,941,52
2024-06-06 11:00:00,5760,5392,654,68,1741,868,963,1044,53
2024-06-06 12:00:00,5850,5404,642,62,1722,865,952,1107,49
2024-06-06 13:00:00,5944,5379,667,65,1687,885,967,1059,48
2024-06-06 14:00:00,5899,5473,649,223,1695,870,983,1001,51
2024-06-06 15:00:00,5899,5333,661,360,1630,771,964,896,50
2024-06-06 16:00:00,5980,5139,665,419,1571,759,878,794,48
2024-06-06 17:00:00,6189,5437,664,240,1870,1068,862,677,50
2024-06-06 18:00:00,6574,5483,671,95,2113,1094,1028,425,55
2024-06-06 19:00:00,6903,5737,668,77,2599,1130,1070,135,54
2024-06-06 20:00:00,7053,5715,671,98,2631,1156,1083,22,54
2024-06-06 21:00:00,7237,5726,668,78,2670,1171,1081,0,55
2024-06-06 22:00:00,6791,5635,670,95,2563,1178,1075,0,54
2024-06-06 23:00:00,6232,5501,668,77,2440,1184,1078,0,54
2024-06-07 00:00:00,5725,5133,668,51,2185,1161,1014,0,53
2024-06-07 01:00:00,5547,4688,673,34,1792,1138,1000,0,51
2024-06-07 02:00:00,5291,4550,679,20,1697,1109,992,0,53
2024-06-07 03:00:00,5293,4473,680,3,1629,1117,991,0,53
2024-06-07 04:00:00,5349,4454,680,1,1616,1117,988,0,53
2024-06-07 05:00:00,5287,4485,680,5,1634,1118,993,1,53
2024-06-07 06:00:00,5674,4717,681,2,1786,1120,1026,51,50
2024-06-07 07:00:00,6144,4929,684,-3,1826,1118,1022,229,52
2024-06-07 08:00:00,6337,4941,683,-2,1937,765,997,506,54
2024-06-07 09:00:00,6174,5131,642,-4,1839,844,1011,745,53
2024-06-07 10:00:00,6000,5248,640,2,1733,902,964,954,52
2024-06-07 11:00:00,5863,5441,641,14,1721,978,955,1081,50
2024-06-07 12:00:00,5871,5431,643,37,1742,918,973,1069,50
2024-06-07 13:00:00,5939,5481,646,128,1756,957,956,987,49
2024-06-07 14:00:00,6007,5531,650,219,1771,997,940,905,49
2024-06-07 15:00:00,6092,5703,658,312,1734,1055,910,983,51
2024-06-07 16:00:00,6262,5632,667,389,1705,1057,1024,738,51
2024-06-07 17:00:00,6494,5668,676,433,1852,1073,1023,559,51
2024-06-07 18:00:00,6697,5537,676,405,1918,1081,1065,335,55
2024-06-07 19:00:00,6936,5957,678,563,2449,1021,1053,138,53
2024-06-07 20:00:00,7077,5782,677,583,2523,901,1016,34,54
2024-06-07 21:00:00,7163,6070,676,608,2554,1148,1024,5,55
2024-06-07 22:00:00,6872,6129,677,761,2479,1155,1002,0,53
2024-06-07 23:00:00,6271,6087,680,673,2521,1160,1000,0,53
2024-06-08 00:00:00,5853,5440,680,421,2123,1156,1010,0,50
2024-06-08 01:00:00,5525,4900,680,309,1772,1138,952,0,48
2024-06-08 02:00:00,5354,4723,679,262,1686,1142,907,0,48
2024-06-08 03:00:00,5263,4662,680,234,1650,1143,905,0,50
2024-06-08 04:00:00,5213,4564,681,148,1636,1142,906,0,51
2024-06-08 05:00:00,5152,4523,679,95,1644,1140,913,0,51
2024-06-08 06:00:00,5057,4554,680,92,1660,1143,901,24,49
2024-06-08 07:00:00,5227,4861,680,82,1875,1108,888,177,49
2024-06-08 08:00:00,5388,4410,679,50,1713,697,755,462,47
2024-06-08 09:00:00,5335,4571,679,67,1644,694,742,693,49
2024-06-08 10:00:00,5328,4387,682,169,1210,639,733,903,48
2024-06-08 11:00:00,5262,4456,684,170,1160,623,726,1048,48
2024-06-08 12:00:00,5292,4620,685,216,1265,606,730,1079,48
2024-06-08 13:00:00,5326,4657,684,239,1358,610,760,952,49
2024-06-08 14:00:00,5449,4825,684,166,1675,619,770,862,48
2024-06-08 15:00:00,5491,4729,685,189,1678,592,760,772,48
2024-06-08 16:00:00,5584,4593,683,159,1706,562,794,640,48
2024-06-08 17:00:00,5661,4886,684,160,1816,711,947,516,48
2024-06-08 18:00:00,5884,4766,683,126,1850,713,951,394,48
2024-06-08 19:00:00,6167,5238,683,147,2463,760,972,161,48
2024-06-08 20:00:00,6361,5229,683,219,2518,772,957,32,47
2024-06-08 21:00:00,6508,5250,685,350,2443,789,928,3,50
2024-06-08 22:00:00,6434,5233,684,385,2410,778,925,1,50
2024-06-08 23:00:00,5915,5196,684,336,2434,770,923,0,47
2024-06-09 00:00:00,5457,4644,684,209,2033,743,926,0,49
2024-06-09 01:00:00,5145,4496,684,158,1930,742,932,0,49
2024-06-09 02:00:00,5015,4196,682,110,1692,737,928,0,48
2024-06-09 03:00:00,4842,4128,684,101,1601,736,957,0,48
2024-06-09 04:00:00,4844,4127,683,110,1576,738,973,0,47
2024-06-09 05:00:00,4733,4067,682,90,1640,734,871,0,48
2024-06-09 06:00:00,4623,4019,684,61,1538,740,914,32,48
2024-06-09 07:00:00,4736,3912,682,50,1507,564,891,170,48
2024-06-09 08:00:00,4734,3786,682,33,1239,576,840,368,48
2024-06-09 09:00:00,4696,3788,684,23,1133,578,776,540,49
2024-06-09 10:00:00,4723,3969,685,85,1170,547,780,652,49
2024-06-09 11:00:00,4741,4248,686,199,1147,627,780,757,49
2024-06-09 12:00:00,4733,4377,686,298,1105,667,767,805,47
2024-06-09 13:00:00,4696,4565,686,496,1142,657,724,809,50
2024-06-09 14:00:00,4730,4524,683,534,1176,638,703,741,46
2024-06-09 15:00:00,4810,4659,685,601,1324,612,758,629,47
2024-06-09 16:00:00,4996,4891,685,859,1349,581,732,636,48
2024-06-09 17:00:00,5340,4931,685,949,1391,595,770,490,48
2024-06-09 18:00:00,5667,5354,684,1054,1664,716,870,318,47
2024-06-09 19:00:00,5864,6070,686,1014,2134,1083,955,146,48
2024-06-09 20:00:00,5973,6271,685,1150,2277,1123,958,28,48
2024-06-09 21:00:00,6100,6328,685,1263,2230,1139,959,3,48
2024-06-09 22:00:00,6156,6347,684,1342,2168,1142,963,0,50
2024-06-09 23:00:00,5440,6229,684,1349,2155,1106,888,0,48
2024-06-10 00:00:00,5301,6202,684,1366,2067,1111,925,0,50
2024-06-10 01:00:00,5049,5899,683,1511,1610,1142,901,0,52
2024-06-10 02:00:00,4884,5686,685,1547,1460,1133,811,0,51
2024-06-10 03:00:00,4933,5681,685,1498,1482,1135,830,0,51
2024-06-10 04:00:00,4951,5722,684,1464,1498,1137,889,0,51
2024-06-10 05:00:00,4972,5540,684,1286,1503,1143,877,0,50
2024-06-10 06:00:00,5570,5299,686,840,1577,1150,917,79,50
2024-06-10 07:00:00,6122,5097,686,528,1860,827,938,203,53
2024-06-10 08:00:00,6476,5372,685,418,2014,873,926,400,56
2024-06-10 09:00:00,6532,5390,672,429,1936,823,937,532,55
2024-06-10 10:00:00,6515,5724,663,389,2021,1028,921,647,52
2024-06-10 13:00:00,6460,6192,662,641,2185,1007,913,733,50
2024-06-10 14:00:00,6453,6158,661,876,1873,864,935,896,49
2024-06-10 15:00:00,6515,6456,658,1391,1712,886,918,837,52
2024-06-10 16:00:00,6730,6500,636,1569,1680,939,922,701,51
2024-06-10 17:00:00,6972,6633,636,1665,1879,887,969,542,53
2024-06-10 18:00:00,7075,7115,664,1781,2321,1010,972,309,54
2024-06-10 19:00:00,7292,7081,672,1814,2350,1125,970,95,52
2024-06-10 20:00:00,7441,7038,671,1766,2425,1133,958,31,52
2024-06-10 21:00:00,7441,7136,667,1910,2361,1186,957,0,53
2024-06-10 22:00:00,7032,6914,670,1862,2218,1170,941,0,52
2024-06-10 23:00:00,6456,6771,678,1827,2173,1139,901,0,53
2024-06-11 00:00:00,5924,6618,677,1870,1978,1138,902,0,52
2024-06-11 01:00:00,5681,6313,682,1907,1640,1130,904,0,51
2024-06-11 02:00:00,5494,6152,686,1767,1601,1136,907,0,51
2024-06-11 03:00:00,5436,5889,683,1210,1890,1144,909,0,52
2024-06-11 04:00:00,5450,5937,686,726,2432,1145,898,0,50
2024-06-11 05:00:00,5487,6061,684,873,2464,1144,845,0,51
2024-06-11 06:00:00,5684,5697,685,994,1902,1147,885,27,51
2024-06-11 07:00:00,6277,5700,684,716,2041,1108,944,151,52
2024-06-11 08:00:00,6654,5853,685,486,2166,1122,962,377,53
2024-06-11 09:00:00,6569,5750,673,326,1996,1131,951,621,50
2024-06-11 10:00:00,6461,5548,655,261,1786,1079,903,815,44
2024-06-11 11:00:00,6480,5668,663,250,1810,1052,937,905,47
2024-06-11 12:00:00,6424,5769,653,351,1745,1047,935,984,50
2024-06-11 13:00:00,6577,5765,645,449,1657,1041,899,1021,49
2024-06-11 14:00:00,6712,5756,645,524,1722,1037,896,878,52
2024-06-11 15:00:00,6772,6012,659,558,1935,1031,953,822,51
2024-06-11 16:00:00,6805,5927,659,610,1941,1042,974,644,54
2024-06-11 17:00:00,7109,5872,665,635,1985,1070,965,497,51
2024-06-11 18:00:00,7157,6061,672,643,2335,1081,947,319,56
2024-06-11 19:00:00,7304,6159,672,622,2554,1163,941,151,54
2024-06-11 20:00:00,7384,6127,672,645,2578,1176,960,40,54
2024-06-11 21:00:00,7411,5974,672,558,2513,1193,973,7,53
2024-06-11 22:00:00,7126,5817,673,465,2465,1201,954,3,54
2024-06-11 23:00:00,6455,5755,678,601,2284,1207,930,0,54
2024-06-12 00:00:00,5939,5521,680,776,1970,1149,888,0,54
2024-06-12 01:00:00,5608,5076,680,650,1658,1139,897,0,52
2024-06-12 02:00:00,5504,5054,682,674,1634,1136,873,0,51
2024-06-12 03:00:00,5429,4990,679,738,1602,1136,782,0,52
2024-06-12 04:00:00,5321,5022,679,894,1537,1096,761,0,53
2024-06-12 05:00:00,5416,5116,681,1019,1509,1092,760,0,54
2024-06-12 06:00:00,5632,5185,680,1184,1439,1090,708,25,52
2024-06-12 07:00:00,6155,5505,681,1001,1754,1110,726,179,52
2024-06-12 08:00:00,6385,5747,681,943,1801,1106,721,437,53
